,Sample,Arima_Model,Garch_Model,AIC,LogLikelihood,MSE,RMSE,MAE,DurbinWatson_value,LjungBox_pvalue,Distribution
65,SAM.BK," ARIMA(0,0,0)(0,0,0)[0] intercept","                             Zero Mean - EGARCH Model Results                            
=========================================================================================
Dep. Variable:                            SAM.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                EGARCH   Log-Likelihood:               -6011.92
Distribution:      Standardized Skew Student's t   AIC:                           12037.8
Method:                       Maximum Likelihood   BIC:                           12078.4
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:33:03   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.1712  9.338e-02      1.834  6.672e-02   [-1.180e-02,  0.354]
alpha[1]       0.8609      0.227      3.800  1.448e-04      [  0.417,  1.305]
alpha[2]      -0.5651      0.155     -3.639  2.740e-04      [ -0.870, -0.261]
gamma[1]      -0.0286  2.916e-02     -0.979      0.328 [-8.571e-02,2.861e-02]
beta[1]        0.9914  5.659e-03    175.179      0.000      [  0.980,  1.003]
                               Distribution                               
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
eta            2.1470  8.491e-02     25.286 4.566e-141   [  1.981,  2.313]
lambda         0.1217  1.808e-02      6.732  1.676e-11 [8.629e-02,  0.157]
==========================================================================

Covariance estimator: robust",12037.83457247363,-6011.917286236815,19.084364886572274,4.368565541064054,2.485709191593519,1.9387897869172042,0.13500962145093115,skewstudent
66,DCC.BK," ARIMA(1,0,0)(0,0,0)[0]          ","                          Zero Mean - TARCH/ZARCH Model Results                           
==========================================================================================
Dep. Variable:                             DCC.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                            TARCH/ZARCH   Log-Likelihood:               -2710.03
Distribution:      Generalized Error Distribution   AIC:                           5432.07
Method:                        Maximum Likelihood   BIC:                           5466.84
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:11   Df Model:                            0
                             Volatility Model                             
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
omega          0.0838  2.633e-02      3.181  1.465e-03 [3.216e-02,  0.135]
alpha[1]       0.2295  4.588e-02      5.003  5.645e-07   [  0.140,  0.319]
alpha[2]   2.1086e-08  5.756e-02  3.663e-07      1.000   [ -0.113,  0.113]
gamma[1]      -0.0394  4.298e-02     -0.917      0.359 [ -0.124,4.483e-02]
beta[1]        0.7549  5.082e-02     14.854  6.577e-50   [  0.655,  0.854]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.204      4.958  7.134e-07 [  0.611,  1.409]
========================================================================

Covariance estimator: robust",5432.066166233706,-2710.033083116853,1.2133444516824328,1.1015191562939033,0.5955483259953583,1.9796682310502702,0.6335310094214359,generalized error
67,SEAFCO.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                          SEAFCO.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -3170.19
Distribution:      Generalized Error Distribution   AIC:                           6352.37
Method:                        Maximum Likelihood   BIC:                           6387.15
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:19   Df Model:                            0
                              Volatility Model                              
============================================================================
                 coef    std err          t      P>|t|      95.0% Conf. Int.
----------------------------------------------------------------------------
omega          0.0197  6.592e-03      2.994  2.756e-03 [6.815e-03,3.266e-02]
alpha[1]       0.3932  5.237e-02      7.507  6.039e-14     [  0.291,  0.496]
alpha[2]      -0.1755  5.654e-02     -3.104  1.907e-03  [ -0.286,-6.471e-02]
gamma[1]      -0.0717  2.082e-02     -3.445  5.714e-04  [ -0.113,-3.091e-02]
beta[1]        0.9753  1.127e-02     86.547      0.000     [  0.953,  0.997]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  5.914e-02     17.078  2.158e-65 [  0.894,  1.126]
========================================================================

Covariance estimator: robust",6352.374433931567,-3170.1872169657836,1.5234609481471897,1.2342856023413664,0.7516060619122753,1.8785224121064106,0.0028681337773090758,generalized error
68,CPN.BK," ARIMA(2,0,2)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                             CPN.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -4455.11
Distribution:      Generalized Error Distribution   AIC:                           8922.22
Method:                        Maximum Likelihood   BIC:                           8956.99
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:27   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0616  2.901e-02      2.124  3.365e-02    [4.764e-03,  0.118]
alpha[1]       0.3349  7.612e-02      4.399  1.088e-05      [  0.186,  0.484]
alpha[2]      -0.1063  7.181e-02     -1.481      0.139    [ -0.247,3.442e-02]
gamma[1]      -0.0167  2.179e-02     -0.766      0.444 [-5.940e-02,2.601e-02]
beta[1]        0.9578  2.284e-02     41.929      0.000      [  0.913,  1.003]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.272      3.712  2.054e-04 [  0.477,  1.543]
========================================================================

Covariance estimator: robust",8922.21585847561,-4455.107929237805,4.249047673322211,2.0613218267224096,1.2206720574919585,1.9965194397223869,0.9458727681662816,generalized error
69,MJLF.BK," ARIMA(4,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                            MJLF.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -4864.46
Distribution:      Generalized Error Distribution   AIC:                           9740.92
Method:                        Maximum Likelihood   BIC:                           9775.69
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:34   Df Model:                            0
                               Volatility Model                               
==============================================================================
                 coef    std err          t      P>|t|        95.0% Conf. Int.
------------------------------------------------------------------------------
omega          0.0224  9.360e-03      2.392  1.674e-02   [4.046e-03,4.074e-02]
alpha[1]       0.2296  5.087e-02      4.514  6.350e-06       [  0.130,  0.329]
alpha[2]      -0.1406  5.412e-02     -2.597  9.400e-03    [ -0.247,-3.448e-02]
gamma[1]      -0.0383  1.365e-02     -2.809  4.974e-03 [-6.510e-02,-1.159e-02]
beta[1]        0.9879  6.486e-03    152.315      0.000       [  0.975,  1.001]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0638  5.527e-02     19.246  1.527e-82 [  0.955,  1.172]
========================================================================

Covariance estimator: robust",9740.917322351488,-4864.458661175744,4.194025526413529,2.0479320121560503,1.4066392199794109,2.002020104428968,0.9588067141533549,generalized error
70,BANPU.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                           BANPU.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -5408.82
Distribution:      Generalized Error Distribution   AIC:                           10827.6
Method:                        Maximum Likelihood   BIC:                           10856.6
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:43   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega          0.5032      2.604      0.193      0.847 [ -4.601,  5.607]
phi            0.0230      4.574  5.024e-03      0.996 [ -8.942,  8.988]
d              0.3072      0.213      1.441      0.150 [ -0.111,  0.725]
beta       1.0520e-08      4.902  2.146e-09      1.000 [ -9.607,  9.607]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.108      9.311  1.263e-20 [  0.797,  1.223]
========================================================================

Covariance estimator: robust",10827.632528748698,-5408.816264374349,9.59423428039544,3.097456098219221,1.8350867491301992,2.137089228284803,0.0007207293336794127,generalized error
71,CPALL.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                           CPALL.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -4821.63
Distribution:      Generalized Error Distribution   AIC:                           9655.25
Method:                        Maximum Likelihood   BIC:                           9690.03
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:47   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0228  1.781e-02      1.282      0.200 [-1.207e-02,5.775e-02]
alpha[1]       0.0237  5.571e-02      0.425      0.671   [-8.549e-02,  0.133]
alpha[2]       0.0769  6.054e-02      1.271      0.204   [-4.171e-02,  0.196]
gamma[1]      -0.0766  1.948e-02     -3.930  8.482e-05   [ -0.115,-3.839e-02]
beta[1]        0.9882  8.384e-03    117.873      0.000      [  0.972,  1.005]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.427      2.366  1.798e-02 [  0.173,  1.847]
========================================================================

Covariance estimator: robust",9655.25447979437,-4821.627239897185,4.437370599324092,2.1065067290004302,1.4112348093058107,1.982253535178097,0.6694241834102026,generalized error
72,CHG.BK," ARIMA(5,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                             CHG.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -2896.12
Distribution:      Generalized Error Distribution   AIC:                           5802.25
Method:                        Maximum Likelihood   BIC:                           5831.23
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:33:56   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0186  1.538e-02      1.209      0.227 [-1.155e-02,4.875e-02]
phi        6.1908e-03      0.112  5.533e-02      0.956      [ -0.213,  0.225]
d              0.3855  7.285e-02      5.292  1.210e-07      [  0.243,  0.528]
beta           0.2349      0.122      1.920  5.492e-02   [-4.947e-03,  0.475]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.163      6.181  6.360e-10 [  0.690,  1.330]
========================================================================

Covariance estimator: robust",5802.249574073732,-2896.124787036866,1.3074256139225457,1.1434271353796646,0.6806904830221682,1.9998429857156892,0.994625644867768,generalized error
73,MAJOR.BK," ARIMA(0,0,1)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                           MAJOR.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -3187.95
Distribution:      Generalized Error Distribution   AIC:                           6385.90
Method:                        Maximum Likelihood   BIC:                           6414.87
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:04   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.0573  4.566e-02      1.254      0.210 [-3.222e-02,  0.147]
phi            0.2836      0.250      1.132      0.258    [ -0.207,  0.774]
d              0.4238      0.191      2.222  2.628e-02  [4.999e-02,  0.798]
beta           0.3413      0.290      1.176      0.240    [ -0.228,  0.910]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.188      5.361  8.294e-08 [  0.641,  1.379]
========================================================================

Covariance estimator: robust",6385.896496793114,-3187.948248396557,1.550803472682641,1.2453126003870036,0.7387679247894783,2.003706128533774,0.9243407457611834,generalized error
74,DUSIT.BK," ARIMA(1,0,0)(0,0,0)[0]          ","                       Zero Mean - TARCH/ZARCH Model Results                        
====================================================================================
Dep. Variable:                     DUSIT.BK   R-squared:                       0.000
Mean Model:                       Zero Mean   Adj. R-squared:                  0.000
Vol Model:                      TARCH/ZARCH   Log-Likelihood:               -2468.37
Distribution:      Standardized Student's t   AIC:                           4948.74
Method:                  Maximum Likelihood   BIC:                           4983.51
                                              No. Observations:                 2430
Date:                      Mon, Mar 03 2025   Df Residuals:                     2430
Time:                              09:34:08   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega      1.4013e-07  2.010e-05  6.973e-03      0.994 [-3.925e-05,3.953e-05]
alpha[1]       0.6256  3.886e-02     16.097  2.690e-58      [  0.549,  0.702]
alpha[2]       0.3818  3.288e-03    116.116      0.000      [  0.375,  0.388]
gamma[1]      -0.0354  6.357e-02     -0.557      0.577    [ -0.160,8.917e-02]
beta[1]        0.0107  8.178e-05    130.341      0.000  [1.050e-02,1.082e-02]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             2.1158  1.043e-02    202.832      0.000 [  2.095,  2.136]
========================================================================

Covariance estimator: robust
WARNING: The optimizer did not indicate successful convergence. The message was Positive directional derivative for linesearch.
See convergence_flag.
",4948.736725114929,-2468.3683625574645,14.274834001680427,3.7782051296456136,1.639748002802904,2.003292117908443,0.9322270510920522,t
75,BTS.BK," ARIMA(2,0,3)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                             BTS.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -4121.75
Distribution:      Generalized Error Distribution   AIC:                           8253.51
Method:                        Maximum Likelihood   BIC:                           8282.48
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:17   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega          0.0259  3.417e-02      0.758      0.449 [-4.108e-02,9.288e-02]
phi            0.3123      0.102      3.052  2.270e-03      [  0.112,  0.513]
d              0.3755  8.145e-02      4.610  4.028e-06      [  0.216,  0.535]
beta           0.5218      0.124      4.221  2.429e-05      [  0.280,  0.764]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  8.425e-02     11.988  4.089e-33 [  0.845,  1.175]
========================================================================

Covariance estimator: robust",8253.505669455812,-4121.752834727906,3.0297867717201794,1.7406282692522776,1.0901646546491495,2.014498279372314,0.7183759163137415,generalized error
76,KCE.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                             KCE.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -3965.56
Distribution:      Generalized Error Distribution   AIC:                           7943.12
Method:                        Maximum Likelihood   BIC:                           7977.89
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:21   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega      2.7854e-03  2.361e-03      1.180      0.238 [-1.841e-03,7.412e-03]
alpha[1]       0.2944  5.333e-02      5.521  3.370e-08      [  0.190,  0.399]
alpha[2]      -0.2668  5.618e-02     -4.749  2.048e-06      [ -0.377, -0.157]
gamma[1]       0.0258  1.429e-02      1.806  7.087e-02 [-2.196e-03,5.382e-02]
beta[1]        0.9974  2.403e-03    415.026      0.000      [  0.993,  1.002]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  4.684e-02     21.564 3.947e-103 [  0.918,  1.102]
========================================================================

Covariance estimator: robust",7943.120740636275,-3965.5603703181373,4.496672273076787,2.1205358457420114,1.0115149955200249,2.308090662451551,2.992970303974183e-14,generalized error
77,TRUE.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                            TRUE.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -5783.58
Distribution:      Generalized Error Distribution   AIC:                           11577.2
Method:                        Maximum Likelihood   BIC:                           11606.1
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:33   Df Model:                            0
                            Volatility Model                            
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
omega          0.5970      0.612      0.975      0.330 [ -0.603,  1.797]
phi            0.1148      0.403      0.285      0.776 [ -0.676,  0.906]
d              0.3754      0.101      3.710  2.073e-04 [  0.177,  0.574]
beta           0.0506      0.324      0.156      0.876 [ -0.584,  0.685]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      2.688      0.376      0.707 [ -4.259,  6.279]
========================================================================

Covariance estimator: robust",11577.153598709727,-5783.576799354863,13.97488689416498,3.738300000557069,2.1684150633628114,2.0643889836104594,0.11193321081583713,generalized error
78,STA.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                             STA.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -3142.29
Distribution:      Generalized Error Distribution   AIC:                           6294.59
Method:                        Maximum Likelihood   BIC:                           6323.57
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:39   Df Model:                            0
                             Volatility Model                             
==========================================================================
                 coef    std err          t      P>|t|    95.0% Conf. Int.
--------------------------------------------------------------------------
omega          0.1562  7.638e-02      2.045  4.089e-02 [6.466e-03,  0.306]
phi            0.4418      1.479      0.299      0.765   [ -2.457,  3.341]
d              0.1165      0.186      0.627      0.530   [ -0.247,  0.480]
beta           0.2809      1.232      0.228      0.820   [ -2.133,  2.695]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  5.145e-02     19.631  8.386e-86 [  0.909,  1.111]
========================================================================

Covariance estimator: robust",6294.587761780555,-3142.2938808902777,1.4514764828507358,1.2047723780244697,0.7002291706926004,2.439252721910439,2.2165415053154374e-27,generalized error
79,GLOCON.BK," ARIMA(0,0,0)(0,0,0)[0]          ","                            Zero Mean - FIGARCH Model Results                             
==========================================================================================
Dep. Variable:                          GLOCON.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                FIGARCH   Log-Likelihood:               -3525.74
Distribution:      Generalized Error Distribution   AIC:                           7061.48
Method:                        Maximum Likelihood   BIC:                           7090.46
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:34:47   Df Model:                            0
                              Volatility Model                             
===========================================================================
                 coef    std err          t      P>|t|     95.0% Conf. Int.
---------------------------------------------------------------------------
omega          0.1153  6.852e-02      1.682  9.254e-02 [-1.904e-02,  0.250]
phi            0.4020      0.189      2.122  3.386e-02  [3.065e-02,  0.773]
d              0.1960  6.672e-02      2.937  3.315e-03  [6.518e-02,  0.327]
beta           0.3463      0.168      2.062  3.918e-02  [1.718e-02,  0.675]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100  4.958e-02     20.371  3.052e-92 [  0.913,  1.107]
========================================================================

Covariance estimator: robust",7061.48340314927,-3525.741701574635,1.7376434095109012,1.318197029852101,0.8164330814990995,2.036973130416941,0.36165783696713816,generalized error
80,TNL.BK," ARIMA(5,0,3)(0,0,0)[0]          ","                          Zero Mean - TARCH/ZARCH Model Results                          
=========================================================================================
Dep. Variable:                            TNL.BK   R-squared:                       0.000
Mean Model:                            Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           TARCH/ZARCH   Log-Likelihood:               -3489.29
Distribution:      Standardized Skew Student's t   AIC:                           6992.57
Method:                       Maximum Likelihood   BIC:                           7033.14
                                                   No. Observations:                 2430
Date:                           Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                   09:34:50   Df Model:                            0
                               Volatility Model                              
=============================================================================
                 coef    std err          t      P>|t|       95.0% Conf. Int.
-----------------------------------------------------------------------------
omega      1.3993e-08  3.091e-04  4.527e-05      1.000 [-6.058e-04,6.058e-04]
alpha[1]       0.5239  3.748e-02     13.979  2.098e-44      [  0.450,  0.597]
alpha[2]       0.1869  5.054e-02      3.697  2.180e-04    [8.780e-02,  0.286]
gamma[1]       0.0744  5.127e-02      1.450      0.147   [-2.613e-02,  0.175]
beta[1]        0.2520  6.011e-02      4.193  2.753e-05      [  0.134,  0.370]
                                 Distribution                                 
==============================================================================
                  coef    std err          t      P>|t|       95.0% Conf. Int.
------------------------------------------------------------------------------
eta             2.1654  8.187e-03    264.506      0.000      [  2.149,  2.181]
lambda     -8.6280e-03  1.023e-02     -0.844      0.399 [-2.868e-02,1.142e-02]
==============================================================================

Covariance estimator: robust",6992.571398762959,-3489.2856993814794,10.06104447724233,3.171914954289022,1.399266732900279,2.000611923904121,0.9734949087357804,skewstudent
81,SIAM.BK," ARIMA(5,0,4)(0,0,0)[0]          ","                          Zero Mean - EGARCH Model Results                          
====================================================================================
Dep. Variable:                      SIAM.BK   R-squared:                       0.000
Mean Model:                       Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           EGARCH   Log-Likelihood:               -5162.98
Distribution:      Standardized Student's t   AIC:                           10338.0
Method:                  Maximum Likelihood   BIC:                           10372.7
                                              No. Observations:                 2430
Date:                      Mon, Mar 03 2025   Df Residuals:                     2430
Time:                              09:35:00   Df Model:                            0
                               Volatility Model                               
==============================================================================
                  coef    std err          t      P>|t|       95.0% Conf. Int.
------------------------------------------------------------------------------
omega           0.0654  2.396e-02      2.728  6.369e-03    [1.840e-02,  0.112]
alpha[1]        0.2906  5.798e-02      5.012  5.379e-07      [  0.177,  0.404]
alpha[2]       -0.1488  5.640e-02     -2.638  8.343e-03   [ -0.259,-3.823e-02]
gamma[1]   -1.9590e-03  1.533e-02     -0.128      0.898 [-3.200e-02,2.809e-02]
beta[1]         0.9808  8.915e-03    110.019      0.000      [  0.963,  0.998]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             2.7653      0.163     16.957  1.717e-64 [  2.446,  3.085]
========================================================================

Covariance estimator: robust",10337.965876127746,-5162.982938063873,6.444779552246158,2.5386570371450645,1.6127065679661161,1.9992384011080822,0.9867769544740589,t
82,KKP.BK," ARIMA(4,0,5)(0,0,0)[0]          ","                             Zero Mean - EGARCH Model Results                             
==========================================================================================
Dep. Variable:                             KKP.BK   R-squared:                       0.000
Mean Model:                             Zero Mean   Adj. R-squared:                  0.000
Vol Model:                                 EGARCH   Log-Likelihood:               -4273.55
Distribution:      Generalized Error Distribution   AIC:                           8559.10
Method:                        Maximum Likelihood   BIC:                           8593.87
                                                    No. Observations:                 2430
Date:                            Mon, Mar 03 2025   Df Residuals:                     2430
Time:                                    09:35:06   Df Model:                            0
                               Volatility Model                               
==============================================================================
                 coef    std err          t      P>|t|        95.0% Conf. Int.
------------------------------------------------------------------------------
omega          0.0240  7.899e-03      3.036  2.399e-03   [8.497e-03,3.946e-02]
alpha[1]       0.2044  7.121e-02      2.870  4.102e-03     [6.482e-02,  0.344]
alpha[2]      -0.0569  6.349e-02     -0.897      0.370     [ -0.181,6.752e-02]
gamma[1]      -0.0564  1.426e-02     -3.956  7.607e-05 [-8.434e-02,-2.846e-02]
beta[1]        0.9865  6.111e-03    161.419      0.000       [  0.974,  0.998]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             1.0100      0.215      4.687  2.774e-06 [  0.588,  1.432]
========================================================================

Covariance estimator: robust",8559.095056042153,-4273.547528021077,3.138692449990251,1.7716355296703246,1.1521181031731145,2.043041781260836,0.28665806903381574,generalized error
83,KTC.BK," ARIMA(2,0,0)(0,0,0)[0] intercept","                          Zero Mean - EGARCH Model Results                          
====================================================================================
Dep. Variable:                       KTC.BK   R-squared:                       0.000
Mean Model:                       Zero Mean   Adj. R-squared:                  0.000
Vol Model:                           EGARCH   Log-Likelihood:               -4773.52
Distribution:      Standardized Student's t   AIC:                           9559.04
Method:                  Maximum Likelihood   BIC:                           9593.82
                                              No. Observations:                 2430
Date:                      Mon, Mar 03 2025   Df Residuals:                     2430
Time:                              09:35:12   Df Model:                            0
                               Volatility Model                               
==============================================================================
                 coef    std err          t      P>|t|        95.0% Conf. Int.
------------------------------------------------------------------------------
omega          0.0356  9.885e-03      3.597  3.223e-04   [1.618e-02,5.493e-02]
alpha[1]       0.1157  4.351e-02      2.659  7.843e-03     [3.041e-02,  0.201]
alpha[2]       0.0343  4.857e-02      0.706      0.480    [-6.090e-02,  0.129]
gamma[1]      -0.0596  1.354e-02     -4.399  1.085e-05 [-8.612e-02,-3.304e-02]
beta[1]        0.9801  6.288e-03    155.877      0.000       [  0.968,  0.992]
                              Distribution                              
========================================================================
                 coef    std err          t      P>|t|  95.0% Conf. Int.
------------------------------------------------------------------------
nu             4.7396      0.496      9.558  1.203e-21 [  3.768,  5.712]
========================================================================

Covariance estimator: robust",9559.04319854327,-4773.521599271635,4.779153678411296,2.1861275530973248,1.4100487039805127,2.0387530047475333,0.33826103843031663,t
